subj,trial,tp,self,other,fair,resp,rt,ffix,fdur,gazeself,gazeother,gazelateself,gazelateother,given
11,150,1.5,51,1,50,1,0.592268602696095,0,0,286,0,307,0,-49
11,151,1.5,51,2,49,1,0.465357145545568,0,0,275,0,180,0,-48
11,152,1.5,51,4,47,1,0.585246744706637,0,0,266,0,299,0,-46
11,153,1.5,16,64,-48,0,0.772360649682014,0,0,286,0,486,0,-14
11,154,1.5,49,81,-32,0,0.568840573948364,0,0,286,0,103,0,-31
11,155,1.5,59,1,58,1,0.876659737785303,0,0,43,190,428,0,-49
11,156,1.5,47,66,-19,0,1.06843304597078,0,0,0,265,660,55,-16
11,157,1.5,69,29,40,1,0.756080057914915,0,0,33,183,470,0,-21
11,158,1.5,49,97,-48,0,1.08047927111511,0,0,0,110,373,47,-47
11,159,1.5,49,96,-47,0,0.928157086136707,0,0,0,273,575,3,-46
11,160,1.5,96,37,59,1,0.62190282973279,0,0,105,0,23,0,-13
12,1,10,85,15,70,1,1.56617843370395,0,0,0,80,699,450,-35
12,2,10,100,15,85,1,4.58761247115126,0,0,0,95,2563,495,-35
12,3,10,0,68,-68,0,1.71490114269272,0,0,265,0,667,614,-18
12,4,10,100,0,100,0,4.41440018802678,0,0,0,259,1644,1601,50
12,5,10,50,43,7,1,2.22977507388168,0,0,0,104,1149,624,-7
12,6,10,53,0,53,0,2.46107998607522,0,0,0,94,1909,199,50
12,7,10,100,0,100,0,1.4183450362234,0,0,0,110,979,90,50
12,8,10,53,40,13,1,1.76654218807198,0,0,0,98,1035,286,-10
12,9,10,53,23,30,1,6.93248632687209,0,0,91,0,4822,427,-27
12,10,10,5,83,-78,0,1.68643653327626,0,0,94,0,701,604,-33
12,11,10,50,100,-50,1,4.19184832284191,0,0,0,0,2774,812,50
12,12,10,48,80,-32,0,3.49584494188821,0,0,0,0,2184,481,-30
12,13,10,53,23,30,1,2.74017527915385,0,0,0,260,1624,577,-27
12,14,10,5,83,-78,0,2.67872222384358,0,0,0,108,1171,1058,-33
12,15,10,48,60,-12,0,6.67590576886414,0,0,0,105,3225,2681,-10
12,16,10,98,38,60,1,4.05592010772898,0,0,104,0,1817,1581,-12
12,17,10,28,85,-57,0,7.0293150227144,0,0,116,0,4384,898,-35
12,18,10,75,0,75,0,4.5932640971032,0,0,0,115,1967,1772,50
12,19,10,50,100,-50,1,3.91311708600142,0,0,0,104,2823,628,50
12,20,10,80,45,35,1,5.10859174017105,0,0,0,104,2696,1519,-5
12,21,1.5,48,60,-12,NaN,NaN,0,0,0,128,1049,115,0
12,22,1.5,48,100,-52,0,1.17966390994297,0,0,141,0,419,371,-50
12,23,1.5,25,55,-30,1,1.43736712562213,0,0,83,0,614,429,5
12,24,1.5,85,15,70,1,1.42828171881365,0,0,0,103,649,446,-35
12,25,1.5,48,80,-32,0,1.41196892024436,0,0,0,115,860,209,-30
12,26,1.5,53,40,13,NaN,NaN,0,0,0,121,547,557,0
12,27,1.5,98,38,60,0,1.17739021874195,0,0,120,0,390,393,12
12,28,1.5,30,100,-70,0,1.47431309828789,0,0,109,0,1188,0,-50
12,29,1.5,50,43,7,NaN,NaN,0,0,286,0,740,376,0
12,30,1.5,3,100,-97,0,0.773254286300471,0,0,275,0,487,0,-50
12,31,1.5,75,0,75,0,1.35903737700482,0,0,269,0,609,373,50
12,32,1.5,25,55,-30,NaN,NaN,0,0,274,0,846,281,0
12,33,1.5,3,100,-97,0,0.773890026299341,0,0,269,0,488,0,-50
12,34,1.5,100,15,85,1,0.823008337029933,0,0,285,0,214,225,-35
12,35,1.5,28,85,-57,NaN,NaN,0,0,64,0,612,493,0
12,36,1.5,48,100,-52,0,0.891363367330541,0,0,271,0,246,262,-50
12,37,1.5,80,45,35,1,0.711761082168323,0,0,278,0,175,207,-5
12,38,1.5,30,100,-70,0,0.586291484335106,0,0,278,0,300,0,-50
12,39,1.5,0,68,-68,0,0.954797299122674,0,0,42,0,309,232,-18
12,40,1.5,53,0,53,0,0.988524121101818,0,0,221,0,298,318,50
12,41,10,46,56,-10,0,1.23182719188299,0,0,0,262,810,26,-6
12,42,10,26,50,-24,0,0.937366672816097,0,0,52,0,378,199,0
12,43,10,81,15,66,1,1.11889096964569,0,0,112,0,309,404,-35
12,44,10,32,50,-18,0,1.28514271483618,0,0,62,0,518,373,0
12,45,10,94,48,46,1,1.45260013218012,0,0,106,0,615,444,-2
12,46,10,98,38,60,1,1.32893300516116,0,0,110,0,455,491,-12
12,47,10,25,55,-30,0,3.3544960320196,0,0,0,111,2135,168,-5
12,48,10,50,100,-50,1,2.78606749616847,0,0,0,109,2003,228,50
12,49,10,86,50,36,1,2.13734856056544,0,0,103,0,1162,590,0
12,50,10,22,91,-69,0,2.4660696092642,0,0,0,110,1317,696,-41
12,51,10,33,98,-65,0,2.09196892024465,0,0,0,109,607,1106,-48
12,52,10,51,1,50,1,2.29116654753943,0,0,97,0,1632,262,-49
12,53,10,49,96,-47,0,1.63788272102465,0,0,97,0,713,507,-46
12,54,10,56,41,15,1,1.41872418600451,0,0,188,0,510,512,-9
12,55,10,51,2,49,1,2.33282291286378,0,0,0,108,1685,281,-48
12,56,10,5,73,-68,0,1.99745557377992,0,0,0,111,1161,402,-23
12,57,10,59,48,11,1,2.49221253001633,0,0,0,117,1982,157,-2
12,58,10,66,3,63,1,2.71879497471673,0,0,0,36,1700,583,-47
12,59,10,0,58,-58,0,1.80804037307371,0,0,46,0,361,1065,-8
12,60,10,51,4,47,1,2.17410586395272,0,0,109,0,1275,417,-46
12,61,1.5,51,0,51,1,0.879311475731811,0,0,142,0,585,0,-50
12,62,1.5,2,83,-81,0,1.48372633683357,0,0,104,0,475,485,-33
12,63,1.5,53,23,30,NaN,NaN,0,0,275,0,677,434,0
12,64,1.5,51,2,49,0,1.30582569762191,0,0,146,0,574,337,48
12,65,1.5,75,16,59,NaN,NaN,0,0,122,0,295,841,0
12,66,1.5,49,97,-48,1,1.40800052612212,0,0,116,0,565,445,47
12,67,1.5,57,26,31,1,1.12633751963949,0,0,108,0,430,349,-24
12,68,1.5,47,91,-44,0,0.79998253461963,0,0,274,0,75,398,-41
12,69,1.5,51,4,47,1,1.27910258110842,0,0,143,0,559,317,-46
12,70,1.5,94,21,73,NaN,NaN,0,0,205,0,754,350,0
12,71,1.5,49,97,-48,0,0.932623074364528,0,0,125,0,186,368,-47
12,72,1.5,51,4,47,1,1.28565348030497,0,0,122,0,498,400,-46
12,73,1.5,13,95,-82,0,1.14466741919205,0,0,107,0,494,279,-45
12,74,1.5,51,0,51,0,1.16967741866392,0,0,273,0,380,415,50
12,75,1.5,26,53,-27,1,1.20141672300178,0,0,259,0,407,416,3
12,76,1.5,68,39,29,0,1.16763345117488,0,0,116,0,298,532,11
12,77,1.5,51,44,7,1,1.38335880908107,0,0,275,0,552,458,-6
12,78,1.5,48,85,-37,1,1.32625571263998,0,0,272,0,416,523,35
12,79,1.5,49,99,-50,NaN,NaN,0,0,132,0,408,687,0
12,80,1.5,39,80,-41,0,0.85977348905999,0,0,108,0,224,283,-30
12,81,10,49,98,-49,0,1.53381969039219,0,0,0,105,1084,91,-48
12,82,10,49,96,-47,1,1.95803335457549,0,0,0,116,1011,503,46
12,83,10,49,100,-51,0,2.56615186907038,0,0,0,100,1538,373,-50
12,84,10,51,4,47,0,2.0693621145665,0,0,0,129,1261,188,46
12,85,10,15,80,-65,0,1.9514836628623,0,0,0,128,816,492,-30
12,86,10,83,50,33,1,2.11084973408833,0,0,275,0,1080,513,0
12,87,10,57,37,20,1,2.26363562464576,0,0,164,0,1287,581,-13
12,88,10,38,86,-48,0,1.29476303678166,0,0,105,0,582,309,-36
12,89,10,75,7,68,1,2.30438003814743,0,0,143,0,1719,188,-43
12,90,10,32,95,-63,0,1.67368641441408,0,0,0,29,857,432,-45
12,91,10,59,24,35,1,2.00982925969765,0,0,0,142,1205,368,-26
12,92,10,51,0,51,0,1.46713008154165,0,0,0,99,945,169,50
12,93,10,13,71,-58,0,1.37334394194113,0,0,131,0,638,331,-21
12,94,10,28,94,-66,0,2.00810919962623,0,0,84,0,1295,283,-44
12,95,10,14,92,-78,0,2.23682496558558,0,0,269,0,919,662,-42
12,96,10,49,96,-47,1,1.79213962820722,0,0,152,0,982,426,46
12,97,10,51,2,49,1,2.15762311209892,0,0,163,0,1528,224,-48
12,98,10,61,10,51,1,1.45166825688375,0,0,275,0,665,405,-40
12,99,10,59,19,40,1,1.73909639275553,0,0,0,92,1223,168,-31
12,100,10,49,98,-49,0,2.60630582320027,0,0,112,0,1896,304,-48
12,101,1.5,49,98,-49,0,1.07226671583248,0,0,255,0,402,287,-48
12,102,1.5,13,97,-84,0,0.697991243593606,0,0,286,0,136,230,-47
12,103,1.5,92,44,48,1,0.899116014359606,0,0,286,0,122,401,-6
12,104,1.5,51,3,48,0,1.17221947304552,0,0,279,0,480,314,47
12,105,1.5,64,41,23,1,0.913875385563188,0,0,273,0,275,263,-9
12,106,1.5,51,1,50,0,1.15495064951119,0,0,129,0,869,0,49
12,107,1.5,35,94,-59,0,1.48933117280467,0,0,275,0,711,395,-44
12,108,1.5,49,99,-50,0,1.33813674534031,0,0,286,0,489,472,-49
12,109,1.5,79,18,61,1,1.00182968231729,0,0,0,76,368,241,-32
12,110,1.5,97,12,85,1,1.44542888839715,0,0,280,0,564,479,-38
12,111,1.5,100,2,98,1,1.46241334959541,0,0,0,134,970,154,-48
12,112,1.5,51,0,51,NaN,NaN,0,0,276,0,899,216,0
12,113,1.5,51,3,48,1,1.13047073524285,0,0,268,0,447,284,-47
12,114,1.5,100,39,61,1,0.76213970367462,0,0,270,0,107,282,-11
12,115,1.5,49,98,-49,1,1.44855144041321,0,0,275,0,476,587,48
12,116,1.5,93,29,64,1,1.0261900557316,0,0,249,0,385,306,-21
12,117,1.5,49,100,-51,1,1.40517531688783,0,0,286,0,571,456,50
12,118,1.5,5,99,-94,0,0.720737513601307,0,0,277,0,86,298,-49
12,119,1.5,76,3,73,1,1.02390519530945,0,0,286,0,483,166,-47
12,120,1.5,26,77,-51,0,1.12295656618062,0,0,272,0,664,119,-27
12,121,10,83,50,33,1,1.54229622370804,0,0,0,57,759,209,0
12,122,10,96,40,56,1,2.02048530051161,0,0,94,0,1162,483,-10
12,123,10,52,29,23,0,2.6711986967839,0,0,0,260,1610,436,21
12,124,10,51,0,51,0,1.46307655984037,0,0,120,0,802,274,50
12,125,10,49,97,-48,0,2.04065329163586,0,0,118,0,1166,502,-47
12,126,10,51,3,48,0,1.80653977310521,0,0,107,0,1187,231,47
12,127,10,86,16,70,1,1.95331239643747,0,0,117,0,1028,521,-34
12,128,10,51,50,1,1,1.98137914008203,0,0,0,147,1263,184,0
12,129,10,43,78,-35,0,2.68941931909194,0,0,149,0,1211,988,-28
12,130,10,51,1,50,0,2.28864743534177,0,0,120,0,981,843,49
12,131,10,36,65,-29,0,3.14987076693978,0,0,261,0,1237,1412,-15
12,132,10,58,12,46,1,2.8182529656151,0,0,0,128,1909,204,-38
12,133,10,49,100,-51,0,3.2439814176978,0,0,0,99,2119,783,-50
12,134,10,49,96,-47,0,4.4209969715921,0,0,16,0,3003,1001,-46
12,135,10,49,98,-49,1,2.87828420924779,0,0,126,0,1776,618,48
12,136,10,47,88,-41,0,5.02206831122021,0,0,81,0,3090,1204,-38
12,137,10,74,24,50,1,1.52722562366307,0,0,275,0,677,459,-26
12,138,10,51,0,51,0,1.40996389409429,0,0,0,69,903,163,50
12,139,10,90,33,57,1,1.76484507018358,0,0,126,0,1012,370,-17
12,140,10,61,10,51,1,2.33693228067114,0,0,263,0,959,924,-40
12,141,1.5,25,53,-28,0,0.769022962673262,0,0,286,0,42,358,-3
12,142,1.5,49,98,-49,1,0.988850443484807,0,0,286,0,210,377,48
12,143,1.5,61,5,56,1,1.072579755898,0,0,271,0,384,311,-45
12,144,1.5,4,67,-63,0,0.880904146308239,0,0,286,0,197,303,-17
12,145,1.5,80,24,56,1,1.42522980457488,0,0,141,0,579,470,-26
12,146,1.5,35,95,-60,0,0.898861839108577,0,0,0,116,440,127,-45
12,147,1.5,51,2,49,NaN,NaN,0,0,100,0,780,342,0
12,148,1.5,49,97,-48,1,1.1937769756687,0,0,117,0,507,289,47
12,149,1.5,48,62,-14,0,1.48470349275794,0,0,255,0,563,528,-12
12,150,1.5,49,99,-50,NaN,NaN,0,0,99,0,519,594,0
12,151,1.5,81,46,35,1,0.816781345248273,0,0,126,0,280,184,-4
12,152,1.5,97,8,89,1,0.714461316872985,0,0,121,0,258,115,-42
12,153,1.5,64,47,17,1,1.09628567332129,0,0,113,0,361,350,-3
12,154,1.5,59,11,48,1,0.967336712134966,0,0,76,0,349,290,-39
12,155,1.5,49,98,-49,0,0.922916719228851,0,0,138,0,325,265,-48
12,156,1.5,49,96,-47,0,0.936727612237519,0,0,133,0,221,381,-46
12,157,1.5,66,39,27,1,0.861747120641667,0,0,258,0,171,357,-11
12,158,1.5,51,3,48,1,0.822826308911317,0,0,0,130,261,214,-47
12,159,1.5,79,24,55,1,1.14527085901045,0,0,200,0,502,310,-26
12,160,1.5,51,0,51,0,1.00691771540278,0,0,102,0,620,37,50
13,1,10,0,68,-68,0,2.47908688270036,0,0,0,0,1000,851,-18
13,2,10,48,100,-52,0,3.79574064438748,0,0,79,0,1363,695,-50
13,3,10,48,80,-32,0,4.06726350733152,0,0,71,0,1670,1645,-30
13,4,10,25,55,-30,0,3.67135778159536,0,0,211,0,1915,463,-5
13,5,10,100,15,85,0,3.34025497193215,0,0,75,0,1401,1070,35
13,6,10,30,100,-70,0,3.70256428389439,0,0,89,0,2143,662,-50
13,7,10,5,83,-78,0,3.36153716834451,0,0,0,0,1610,915,-33
13,8,10,75,0,75,0,3.8991329180044,0,0,267,0,1577,1467,50
13,9,10,5,83,-78,0,1.74996676074443,0,0,102,0,474,543,-33
13,10,10,85,15,70,1,3.53611662452568,0,0,112,0,1792,819,-35
13,11,10,48,100,-52,0,4.23439430041981,0,0,32,0,1504,1048,-50
13,12,10,98,38,60,1,5.20849257447298,0,0,173,63,4087,325,-12
13,13,10,50,43,7,1,1.2075960180664,0,0,115,0,510,299,-7
13,14,10,75,0,75,0,4.94778000834594,0,0,53,0,4203,290,50
13,15,10,3,100,-97,0,3.14895971960686,0,0,75,0,1417,1204,-50
13,16,10,25,55,-30,0,4.71129891677992,0,0,5,0,2080,1468,-5
13,17,10,50,100,-50,1,5.05054167376875,0,0,90,0,2745,1474,50
13,18,10,48,80,-32,1,3.39905850684045,0,0,110,0,958,1556,30
13,19,10,53,23,30,1,4.71074920997307,0,0,108,0,2474,1248,-27
13,20,10,53,0,53,0,2.16997385470859,0,0,101,0,915,653,50
13,21,1.5,53,0,53,0,0.864028961232179,0,0,58,0,308,172,50
13,22,1.5,100,0,100,0,0.802456968809565,0,0,123,0,15,302,50
13,23,1.5,53,40,13,1,0.922955659441868,0,0,120,0,250,240,-10
13,24,1.5,100,0,100,0,0.918695356214812,0,0,105,0,332,198,50
13,25,1.5,85,15,70,1,1.22648377493897,0,0,114,0,541,293,-35
13,26,1.5,53,23,30,1,1.0574681002945,0,0,81,0,387,237,-27
13,27,1.5,80,45,35,NaN,NaN,0,0,45,1,471,625,0
13,28,1.5,100,15,85,0,0.811116737726479,0,0,52,0,140,288,35
13,29,1.5,50,100,-50,0,0.890215351382722,0,0,112,0,196,317,-50
13,30,1.5,28,85,-57,0,0.933935607672538,0,0,95,0,269,294,-35
13,31,1.5,48,60,-12,1,1.009046809344,0,0,100,0,294,335,10
13,32,1.5,98,38,60,0,1.01676504309762,0,0,122,0,115,509,12
13,33,1.5,0,68,-68,0,0.895806603168239,0,0,221,0,0,560,-18
13,34,1.5,80,45,35,NaN,NaN,0,0,212,5,587,280,0
13,35,1.5,30,100,-70,0,0.720127129628963,0,0,103,0,126,205,-50
13,36,1.5,28,85,-57,0,1.46662052243119,0,0,98,0,554,505,-35
13,37,1.5,50,43,7,1,0.878880403040966,0,0,92,0,219,130,-7
13,38,1.5,48,60,-12,1,0.891990351949062,0,0,102,0,200,318,10
13,39,1.5,3,100,-97,0,0.648437030238711,0,0,107,0,71,203,-50
13,40,1.5,53,40,13,1,0.926293143500516,0,0,119,0,301,226,-10
13,41,10,3,56,-53,0,1.71244512037811,0,0,60,0,668,435,-6
13,42,10,100,6,94,0,1.52262601647999,0,0,127,0,381,697,44
13,43,10,74,42,32,1,2.60861754900361,0,0,102,0,1025,1029,-8
13,44,10,78,38,40,0,3.12786951305134,0,0,207,0,1683,825,12
13,45,10,48,61,-13,1,2.73763926106403,0,0,233,0,913,781,11
13,46,10,99,9,90,0,1.54681281416015,0,0,168,0,465,530,41
13,47,10,28,64,-36,0,4.2881867793094,0,0,121,0,2675,684,-14
13,48,10,67,21,46,0,8.13084928015815,0,0,85,0,3327,3454,29
13,49,10,48,64,-16,1,3.54639985484391,0,0,101,0,783,1916,14
13,50,10,19,73,-54,0,5.56267069336718,0,0,264,0,1325,3088,-23
13,51,10,19,56,-37,0,4.51894681462909,0,0,276,0,2619,955,-6
13,52,10,68,47,21,1,4.82423242218101,0,0,89,0,2478,1359,-3
13,53,10,47,95,-48,0,4.49342031414017,0,0,112,0,1752,1730,-45
13,54,10,100,15,85,0,8.99203578351262,0,0,98,0,2595,2791,35
13,55,10,96,5,91,0,5.66862554858199,0,0,111,0,2167,1477,45
13,56,10,49,64,-15,0,5.33556782332926,0,0,241,0,2391,1594,-14
13,57,10,49,79,-30,0,4.31929577732444,0,0,120,0,1184,2261,-29
13,58,10,49,77,-28,0,4.287993280097,0,0,127,0,2569,585,-27
13,59,10,24,50,-26,0,5.64942263854573,0,0,134,0,1776,2974,0
13,60,10,17,76,-59,0,5.06020969130441,0,0,233,0,2553,1168,-26
13,61,1.5,99,13,86,0,0.729990759477005,0,0,91,0,90,300,37
13,62,1.5,40,73,-33,0,0.859739678400729,0,0,0,13,178,305,-23
13,63,1.5,85,19,66,1,1.20018659818561,0,0,0,36,253,107,-31
13,64,1.5,37,75,-38,0,0.862520512622723,0,0,66,0,251,222,-25
13,65,1.5,96,7,89,0,1.03497992986013,0,0,112,0,329,285,43
13,66,1.5,96,13,83,0,0.791367139590875,0,0,82,9,199,262,37
13,67,1.5,46,97,-51,0,0.911162169288218,0,0,117,0,50,462,-47
13,68,1.5,86,24,62,0,0.86555854080143,0,0,48,0,130,331,26
13,69,1.5,14,82,-68,0,1.20598946143218,0,0,125,0,174,607,-32
13,70,1.5,70,33,37,NaN,NaN,0,0,88,0,469,587,0
13,71,1.5,17,65,-48,0,1.02157263817026,0,0,91,0,351,280,-15
13,72,1.5,100,13,87,0,0.706561355746089,0,0,76,0,2,359,37
13,73,1.5,27,93,-66,0,0.941062778312698,0,0,121,0,326,225,-43
13,74,1.5,91,11,80,0,0.661432570097531,0,0,141,5,64,263,39
13,75,1.5,99,8,91,0,0.641954655722657,0,0,186,27,38,269,42
13,76,1.5,59,10,49,0,1.08718336062157,0,0,185,35,236,424,40
13,77,1.5,82,33,49,0,1.33751368279263,0,0,227,1,187,582,17
13,78,1.5,96,11,85,0,0.810474356569102,0,0,136,0,102,313,39
13,79,1.5,86,8,78,0,1.22490499042215,0,0,267,0,465,312,42
13,80,1.5,94,8,86,0,0.830552692052152,0,0,202,14,176,304,42
13,81,10,48,97,-49,0,2.04148675591387,0,0,96,0,1102,511,-47
13,82,10,15,76,-61,0,4.91752862539943,0,0,170,0,2384,1574,-26
13,83,10,12,54,-42,0,3.71740999015674,0,0,208,7,1670,1476,-4
13,84,10,96,15,81,0,6.42154758288962,0,0,206,0,2513,2384,35
13,85,10,45,60,-15,1,2.08961251530854,0,0,96,0,1200,377,10
13,86,10,19,68,-49,0,3.73172923367019,0,0,110,0,1395,1452,-18
13,87,10,38,60,-22,0,4.57116081087042,0,0,255,0,2040,1327,-10
13,88,10,29,86,-57,0,5.36043383040851,0,0,199,12,2059,1655,-36
13,89,10,97,8,89,0,2.59812482031703,0,0,124,0,882,788,42
13,90,10,98,11,87,0,4.79538171995409,0,0,100,0,1879,1494,39
13,91,10,96,8,88,0,5.88586569438485,0,0,265,0,2920,1442,42
13,92,10,97,11,86,0,4.74277046168027,0,0,178,23,1680,1728,39
13,93,10,88,41,47,1,6.62922415846515,0,0,92,0,3671,1599,-9
13,94,10,99,8,91,0,4.71991823500503,0,0,169,0,1306,2526,42
13,95,10,2,78,-76,0,2.0951355442794,0,0,102,0,750,795,-28
13,96,10,96,10,86,0,6.60045013143281,0,0,178,0,2922,2366,40
13,97,10,32,94,-62,0,5.54781623284725,0,0,266,0,2071,2465,-44
13,98,10,14,90,-76,0,4.29010697975173,0,0,266,0,1963,1176,-40
13,99,10,32,100,-68,0,5.39475533795121,0,0,106,0,2436,1553,-50
13,100,10,95,38,57,1,8.15907450599479,0,0,267,0,2248,4402,-12
13,101,1.5,72,32,40,0,0.667533077994449,0,0,20,0,118,211,18
13,102,1.5,62,33,29,0,0.877332409350856,0,0,177,36,220,311,17
13,103,1.5,96,15,81,0,0.679016244921513,0,0,194,15,69,265,35
13,104,1.5,43,92,-49,0,0.976801569469899,0,0,193,25,168,477,-42
13,105,1.5,18,59,-41,0,1.10258964104469,0,0,195,17,224,478,-9
13,106,1.5,44,84,-40,0,1.06295309354209,0,0,247,0,266,427,-34
13,107,1.5,6,92,-86,0,0.833354657232121,0,0,268,0,14,445,-42
13,108,1.5,92,12,80,0,0.644449014511338,0,0,199,24,0,345,38
13,109,1.5,70,38,32,1,1.03156154441604,0,0,202,19,39,654,-12
13,110,1.5,100,4,96,0,0.922610319197702,0,0,260,0,0,560,46
13,111,1.5,63,40,23,1,0.984317851629385,0,0,221,0,224,364,-10
13,112,1.5,16,56,-40,0,1.13334907262288,0,0,184,41,150,637,-6
13,113,1.5,98,7,91,0,0.779671757460164,0,0,222,10,84,348,43
13,114,1.5,89,0,89,0,0.625443528007963,0,0,191,31,49,234,50
13,115,1.5,13,92,-79,0,0.58066249757394,0,0,194,15,0,293,-42
13,116,1.5,25,57,-32,0,0.649771903114015,0,0,196,12,0,355,-7
13,117,1.5,24,55,-31,0,1.16360528550103,0,0,176,42,209,435,-5
13,118,1.5,54,39,15,1,1.08857890953732,0,0,200,28,281,459,-11
13,119,1.5,48,61,-13,NaN,NaN,0,0,267,0,496,503,0
13,120,1.5,96,16,80,NaN,NaN,0,0,27,0,672,397,0
13,121,10,70,39,31,1,4.99917261401788,0,0,112,0,1685,1707,-11
13,122,10,63,39,24,1,3.78623141091339,0,0,177,61,1453,1388,-11
13,123,10,57,32,25,1,1.90178092905262,0,0,186,49,615,601,-18
13,124,10,89,12,77,0,4.12968013437603,0,0,204,0,1541,174,38
13,125,10,95,48,47,0,4.20838722154986,0,0,126,0,2124,1012,2
13,126,10,28,60,-32,0,2.95509705574659,0,0,176,53,1292,888,-10
13,127,10,50,11,39,0,1.73702948195933,0,0,181,36,686,652,39
13,128,10,66,49,17,1,1.99839197601614,0,0,273,0,751,741,-1
13,129,10,97,11,86,0,4.7377337466387,0,0,101,0,2905,943,39
13,130,10,49,54,-5,1,3.42294886734999,0,0,183,32,1552,1240,4
13,131,10,78,35,43,0,3.85457859257076,0,0,178,59,1800,1236,15
13,132,10,99,17,82,0,1.59003619103714,0,0,269,0,300,765,33
13,133,10,90,16,74,0,3.16544549016908,0,0,95,0,1870,270,34
13,134,10,59,49,10,1,3.41705815968817,0,0,268,0,1395,1266,-1
13,135,10,94,19,75,0,1.17003754945654,0,0,275,0,111,413,31
13,136,10,78,40,38,1,5.54677296720911,0,0,225,0,3334,1502,-10
13,137,10,0,54,-54,0,3.959139106355,0,0,246,0,1765,1042,-4
13,138,10,3,92,-89,0,4.70656558193878,0,0,220,0,1108,2353,-42
13,139,10,22,100,-78,0,4.29577973666164,0,0,209,8,1362,1833,-50
13,140,10,2,82,-80,0,4.56638128978739,0,0,207,19,2413,764,-32
13,141,1.5,36,85,-49,0,0.731833680980344,0,0,87,0,73,274,-35
13,142,1.5,91,19,72,0,0.505619518711683,0,0,174,46,0,182,31
13,143,1.5,89,18,71,0,1.09677892915897,0,0,181,56,43,720,32
13,144,1.5,20,86,-66,0,0.728470537902467,0,0,194,44,10,368,-36
13,145,1.5,28,64,-36,0,1.30954534904413,0,0,207,4,364,511,-14
13,146,1.5,62,36,26,1,0.796493208403263,0,0,178,0,170,280,-14
13,147,1.5,45,94,-49,1,1.17623224105773,0,0,218,20,176,562,44
13,148,1.5,99,19,80,0,0.67588312742555,0,0,203,23,0,329,31
13,149,1.5,76,25,51,0,0.763696148624149,0,0,180,57,25,391,25
13,150,1.5,26,56,-30,0,0.672133589667283,0,0,188,0,0,366,-6
13,151,1.5,65,7,58,0,0.709919668890507,0,0,264,0,29,289,43
13,152,1.5,93,14,79,0,0.516375176903239,0,0,216,6,0,230,36
13,153,1.5,96,15,81,0,0.634185707665893,0,0,270,0,28,262,35
13,154,1.5,29,87,-58,0,0.642675221428362,0,0,216,17,0,340,-37
13,155,1.5,94,8,86,0,0.595815810227577,0,0,170,68,17,248,42
13,156,1.5,34,60,-26,0,0.830998857160012,0,0,180,59,139,336,-10
13,157,1.5,12,71,-59,0,0.552762084764254,0,0,198,0,0,143,-21
13,158,1.5,84,13,71,0,0.797256036026738,0,0,237,0,141,278,37
13,159,1.5,74,4,70,0,0.624323889047446,0,0,185,53,110,180,46
13,160,1.5,66,30,36,0,1.01678345721848,0,0,266,0,297,324,20
14,1,10,85,15,70,1,1.04302660045505,0,0,18,0,361,278,-35
14,2,10,48,80,-32,0,2.37384685900906,0,0,0,0,828,703,-30
14,3,10,3,100,-97,0,2.51055178780553,0,0,0,0,664,1261,-50
14,4,10,48,100,-52,1,2.65844374823064,0,0,237,8,1047,798,50
14,5,10,48,100,-52,1,2.98432389041045,0,0,261,0,1794,450,50
14,6,10,48,80,-32,1,2.92814180191635,0,0,115,0,1282,899,30
14,7,10,3,100,-97,0,3.32329134118663,0,0,216,0,1011,1084,-50
14,8,10,50,43,7,1,3.126220092121,0,0,259,0,694,1620,-7
14,9,10,5,83,-78,0,2.35400549213591,0,0,202,43,315,988,-33
14,10,10,80,45,35,1,1.89200906930637,0,0,91,0,95,1266,-5
14,11,10,50,43,7,1,4.51278533018194,0,0,97,0,2855,251,-7
14,12,10,98,38,60,1,3.7080870123591,0,0,253,0,2461,304,-12
14,13,10,80,45,35,1,3.80701974798831,0,0,64,0,1409,1075,-5
14,14,10,30,100,-70,0,2.47854079970602,0,0,267,0,496,636,-50
14,15,10,48,60,-12,1,2.6678298183997,0,0,87,0,1117,833,10
14,16,10,53,40,13,1,2.89642574163372,0,0,261,0,733,732,-10
14,17,10,75,0,75,1,1.97217600388285,0,0,107,0,666,667,-50
14,18,10,53,0,53,1,2.57362256897068,0,0,264,0,455,1016,-50
14,19,10,53,0,53,1,2.83083947071827,0,0,261,0,946,706,-50
14,20,10,30,100,-70,0,2.55733814626001,0,0,260,0,652,1161,-50
14,21,1.5,85,15,70,1,0.864271666754576,0,0,0,0,164,92,-35
14,22,1.5,0,68,-68,0,0.606703991084942,0,0,83,0,3,264,-18
14,23,1.5,75,0,75,1,0.767253094150874,0,0,236,1,0,459,-50
14,24,1.5,25,55,-30,0,0.641055987582149,0,0,206,36,0,355,-5
14,25,1.5,5,83,-78,1,0.552227774735002,0,0,221,16,0,267,33
14,26,1.5,98,38,60,1,0.754808468584088,0,0,108,0,0,4,-12
14,27,1.5,28,85,-57,0,0.605259237223436,0,0,217,17,0,308,-35
14,28,1.5,53,40,13,1,0.676440684241243,0,0,265,0,19,321,-10
14,29,1.5,53,23,30,1,0.562313581520357,0,0,283,0,0,237,-27
14,30,1.5,28,85,-57,0,0.644187293853975,0,0,258,0,0,335,-35
14,31,1.5,25,55,-30,0,0.594726661583991,0,0,265,0,18,189,-5
