,accept,yesrt,nort,avert,r.accept,r.rt,time,self,other,genoffer,gen,r.gen,comp.rt,subjval,subj
159,0.0936,1.173068376068376,0.981251875551633,0.9992059000000001,0.0,1.014,1.5,17,70,1,0.0936,0.0,0.981251875551633,-0.2067876048249746,56
0,0.6111,2.118678612338406,3.376868603754178,2.6079887,0.0,1.717,10.0,53,23,-1,0.3889,1.0,3.376868603754178,-0.0376352790156719,57
1,0.4507,3.2153672065675614,2.338071363553614,2.7334686,1.0,2.46,10.0,50,100,1,0.4507,1.0,3.2153672065675614,0.05854435718731857,57
2,0.4645,3.22283853606028,2.346918954248366,2.7537836,1.0,1.793,10.0,28,85,1,0.4645,1.0,3.22283853606028,0.06292998501824489,57
3,0.6581,2.152111685154232,3.406534659257093,2.5809989,1.0,1.391,10.0,50,43,-1,0.3419,0.0,2.152111685154232,-0.003836568234792684,57
4,0.5009,2.00254701537233,3.2880220396714086,2.6441276,0.0,5.307,10.0,75,0,-1,0.4991,1.0,3.2880220396714086,-0.10164366219709876,57
5,0.4118,3.2436170471102477,2.3491195171710304,2.7174736,1.0,3.47,10.0,25,55,1,0.4118,1.0,3.2436170471102477,0.034469617385615575,57
6,0.528,3.104376893939394,2.324416525423729,2.7362355999999997,1.0,2.266,10.0,3,100,1,0.528,1.0,3.104376893939394,0.10122451072001738,57
7,0.4653,3.2423021706425965,2.3488015709743784,2.7645474,1.0,2.631,10.0,28,85,1,0.4653,1.0,3.2423021706425965,0.06292998501824489,57
8,0.547,2.1103753199268738,3.3248278145695367,2.6605223000000002,0.0,1.511,10.0,53,0,-1,0.45299999999999996,1.0,3.3248278145695367,-0.07182818795261646,57
9,0.454,3.1765389867841414,2.3519485347985345,2.7263126,1.0,3.203,10.0,50,100,1,0.454,1.0,3.1765389867841414,0.05854435718731857,57
10,0.5302,3.1277040739343644,2.294616645381013,2.7363196,1.0,2.682,10.0,3,100,1,0.5302,1.0,3.1277040739343644,0.10122451072001738,57
11,0.4165,3.199151260504202,2.3544222793487575,2.7062519,1.0,2.87,10.0,25,55,1,0.4165,1.0,3.199151260504202,0.034469617385615575,57
12,0.4583,3.169550512764565,2.3156147314011446,2.7069735,1.0,2.492,10.0,48,100,1,0.4583,1.0,3.169550512764565,0.06036053393339086,57
13,0.6014,2.1172545726637844,3.317396136477672,2.595631,1.0,2.0,10.0,80,45,-1,0.39859999999999995,0.0,2.1172545726637844,-0.04152073668433266,57
14,0.4767,3.243970211873296,2.4175572329447736,2.8115083,0.0,2.144,10.0,0,68,1,0.4767,0.0,2.4175572329447736,0.07068516757060556,57
15,0.3909,3.296742133537989,2.3742001313413232,2.7348217999999997,1.0,2.13,10.0,48,60,1,0.3909,1.0,3.296742133537989,0.01878102359774053,57
16,0.4493,2.1053100378366345,3.1815761757762853,2.6980098000000003,0.0,5.394,10.0,100,0,-1,0.5507,1.0,3.1815761757762853,-0.13552488292946502,57
17,0.6159,2.142718136061049,3.3265079406404587,2.5974118000000006,1.0,1.305,10.0,53,23,-1,0.3841,0.0,2.142718136061049,-0.0376352790156719,57
18,0.4214,3.2398077835785477,2.34503957829243,2.7220949,0.0,3.802,10.0,48,80,1,0.4214,0.0,2.34503957829243,0.039570778765565695,57
19,0.4923,2.1207408084501322,3.249857790033485,2.6939935000000004,0.0,1.746,10.0,100,15,-1,0.5077,1.0,3.249857790033485,-0.11322515970971857,57
20,0.5067,1.012179198736925,1.1444976687614028,1.0774518999999998,1.0,1.07,1.5,5,83,1,0.5067,1.0,1.012179198736925,0.11937947955171646,57
21,0.6659,0.9643177654302449,1.1944417838970367,1.0412022,1.0,1.019,1.5,48,80,1,0.6659,1.0,0.9643177654302449,0.2948972463457662,57
22,0.5514,0.7046782734856728,1.2080352206865808,0.9304842000000001,1.0,0.883,1.5,98,38,-1,0.4486,0.0,0.7046782734856728,-0.20942200382459833,57
23,0.6434,0.9697810071495182,1.1953853056646102,1.0502315,1.0,1.448,1.5,48,60,1,0.6434,1.0,0.9697810071495182,0.2711487598125432,57
24,0.8033,0.6313188099091248,1.2760335536349772,0.7581342,1.0,1.078,1.5,53,40,-1,0.19669999999999999,0.0,0.6313188099091248,0.12464285993637647,57
25,0.6942,0.9560736099106886,1.1975732504905168,1.0299242,1.0,1.292,1.5,48,100,1,0.6942,1.0,0.9560736099106886,0.3186457328789891,57
26,0.2973,0.6826542213252607,1.1013922015084674,0.9769014,0.0,1.176,1.5,75,0,-1,0.7027,1.0,1.1013922015084674,-0.5160011344661427,57
27,0.8429,0.6247055403962509,1.295194780394653,0.7300393999999999,1.0,1.426,1.5,50,43,-1,0.15710000000000002,0.0,0.6247055403962509,0.18197917993695598,57
28,0.3894,0.6935395480225989,1.1392735014739601,0.9657047000000001,0.0,1.2,1.5,85,15,-1,0.6106,1.0,1.1392735014739601,-0.4013199126186261,57
29,0.6195,0.9808600484261502,1.1736431011826542,1.054214,,,1.5,30,100,1,0.6195,,,0.24368199529916124,57
30,0.5061,1.014335901995653,1.1467408382263615,1.0797306999999998,1.0,1.069,1.5,5,83,1,0.5061,1.0,1.014335901995653,0.11937947955171646,57
31,0.3918,0.7060658499234304,1.1459577441631044,0.9736081000000002,0.0,1.01,1.5,85,15,-1,0.6082000000000001,1.0,1.1459577441631044,-0.4013199126186261,57
32,0.5408,0.6999215976331362,1.2085287456445994,0.9334740000000001,1.0,0.858,1.5,98,38,-1,0.45920000000000005,0.0,0.6999215976331362,-0.20942200382459833,57
33,0.1899,0.6322295945234334,1.0320375262313295,0.9561140000000001,0.0,0.887,1.5,100,0,-1,0.8101,1.0,1.0320375262313295,-0.6880015126215235,57
34,0.727,0.6781863823933977,1.254176923076923,0.8354318000000001,0.0,1.116,1.5,80,45,-1,0.273,1.0,1.254176923076923,4.29092317880686e-05,57
35,0.4675,1.0171167914438504,1.1332923943661972,1.0789803,1.0,1.287,1.5,0,68,1,0.4675,1.0,1.0171167914438504,0.08074485421295813,57
36,0.8097,0.6429384957391626,1.2714624277456648,0.7625466000000001,,,1.5,53,40,-1,0.19030000000000002,,,0.12464285993637647,57
